RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
4113 1153 615 6146 10 355
4810 1171 619 6075 5 351
4219 890 619 6115 6 353
4793 919 615 5899 6 357
5263 842 616 6118 7 354
5482 812 619 5363 5 358
4793 1124 616 5881 6 365
4213 868 614 6159 6 354
4469 702 620 6177 6 352
4923 872 624 6052 6 360
4477 898 620 6199 5 355
4477 941 617 5191 13 357
4671 563 615 6095 5 355
5440 687 610 5974 6 351
4311 702 618 6127 5 357
5416 909 676 6667 6 364
5183 880 611 6165 14 364
4977 773 612 6019 5 353
5154 871 613 6168 30 354
4941 830 613 6005 10 358
5267 690 608 6125 6 353
4721 993 652 6373 21 428
4728 1006 654 6119 6 395
4997 629 659 6247 21 401
4348 933 656 5959 6 404
5109 918 653 5875 6 399
4887 1152 656 6101 6 425
5468 765 704 6107 10 453
5100 851 713 6111 17 454
5257 727 718 6214 6 453
4946 687 706 6292 13 454
5269 796 715 6092 6 454
5240 761 717 6066 6 455
4548 770 709 6357 16 454
4493 927 711 6187 5 453
5164 837 705 5023 7 454
4288 1025 718 6312 5 454
4791 1025 708 6034 6 449
4948 914 707 6091 6 448
5025 1049 702 6152 7 451
5153 941 709 6092 6 451
4949 1057 708 6068 6 460
5062 912 704 5956 7 459
5150 1022 702 5863 6 457
5111 892 704 5989 5 455
5181 804 705 5916 5 457
5017 885 705 6044 6 449
4600 838 709 5763 5 454
5065 837 704 5921 5 456
5127 829 715 5165 6 457
5314 840 701 6225 6 450
4290 706 698 6249 67 446
4316 972 700 5882 6 452
4977 1106 705 5928 6 456
5310 886 703 5863 6 452
4981 882 702 6164 5 455
5125 737 719 6108 6 470
5289 1158 720 6246 6 485
5449 819 726 5976 6 483
5301 826 738 6268 22 466
4473 891 740 6263 6 480
4546 976 716 6300 6 462
5024 1064 711 5262 6 463
5038 951 716 6667 6 483
4697 986 718 6331 6 481
5505 888 710 6495 6 490
4390 1068 731 5981 6 450
5108 963 691 6031 5 449
4296 904 693 6163 161 450
5182 880 693 5223 17 448
5003 840 690 5960 8 450
4973 930 689 5869 9 467
4942 1076 692 5981 13 452
5291 577 680 5778 35 446
5028 810 694 6277 6 448
4885 794 687 6059 6 446
4245 588 692 6184 5 445
5529 1282 706 6001 6 457
5123 815 700 6026 13 451
4304 949 710 5806 21 460
4167 813 693 6242 25 457
5735 700 718 6019 28 479
4857 723 692 6084 69 462
5242 732 690 5983 20 455
5238 766 702 6092 46 442
4426 898 656 5948 2999 431
4944 783 662 6041 23 424
5225 911 661 6219 5 420
5147 868 655 6105 13 429
4967 936 659 5898 11 424
5062 856 667 5850 6 422
4780 726 663 5945 6 420
4924 924 661 6112 5 416
5182 1062 657 5211 6 425
5120 1006 656 6229 6 420
5157 1023 660 6063 12 421
4302 902 659 6115 14 431
4995 889 659 6007 5 414
4418 830 659 5981 6 420
4993 919 660 6056 6 416
5014 897 651 5977 6 421
5156 959 656 6071 5 469
5354 1153 653 6140 5 422
5080 733 650 5945 5 415
5239 708 648 5415 5 418
5236 971 657 5837 5 420
4989 681 661 5034 5 426
5339 825 644 5896 5 431
5109 984 644 5774 5 419
4247 824 651 5893 94 416
5150 590 684 5946 5 415
5079 734 650 5810 5 416
4811 757 648 6098 6 412
5235 857 661 5787 6 421
5301 842 651 5823 5 412
5201 793 647 5833 5 405
4952 941 668 6091 5 411
4963 758 645 6011 8 423
4589 955 628 6041 6 403
4414 991 630 5828 6 398
5106 943 634 6062 6 401
5181 868 634 5475 5 405
5208 734 628 6055 5 398
5020 946 626 5943 5 409
4811 982 627 5792 5 401
4886 1024 627 5724 5 394
4869 786 625 5962 6 395
5141 728 607 5713 6 375
5022 581 606 5987 16 377
4960 890 601 5137 6 374
5051 949 604 5836 15 371
5193 714 600 6049 24 370
4478 652 601 5872 7 375
5308 1082 595 5976 12 370
5030 781 646 6100 10 370
5085 555 594 5866 6 367
4796 977 593 5013 6 367
4415 909 595 5769 13 372
4368 811 610 6075 5 370
5090 928 603 5832 5 373
4914 824 597 5690 5 374
5163 833 597 5696 8 371
4481 889 601 5703 6 373
4877 756 611 5973 7 374
4512 859 598 5970 6 369
4333 840 585 5122 6 367
5232 922 591 5861 11 382
4498 818 589 5803 6 400
5040 792 600 5904 6 375
5141 699 604 5626 6 376
4986 661 610 5538 5 378
5022 810 603 5832 6 375
5149 988 595 5826 6 413
4374 790 617 5794 5 377
5105 731 591 5934 6 374
5072 978 598 5541 6 371
4702 865 599 5757 6 381
5149 959 589 6190 6 375
5071 898 595 5597 6 374
5190 720 590 6013 9 372
4289 1005 586 5710 5 369
4231 577 581 4884 6 367
4882 833 587 5971 10 361
5248 1131 587 5805 5 384
5089 888 580 5580 6 364
4391 659 569 5772 35 369
